id,name,category,calories,proteins,carbs,fats
620,"Coffee, instant, decaffeinated, powder, prepared with water",Coffee and coffee products,2.0,120.0,430.0,0.0
621,"Coffee, instant, with sugar, mocha-flavor, powder",Coffee and coffee products,460.0,5290.0,74040.0,15870.0
622,"Coffee, instant, with sugar, cappuccino-flavor powder",Coffee and coffee products,406.0,3100.0,85940.0,5560.0
623,"Coffee, instant, with sugar, french-flavor, powder",Coffee and coffee products,484.0,4500.0,65670.0,22630.0
624,"Coffee, dry, powder, with whitener, reduced calorie",Coffee and coffee products,509.0,1960.0,59940.0,29100.0
625,Coriander seed,Herbs and Spices,340.822179732,12400.0,13000.0,17800.0
626,"Coriander, leaf, dried",Herbs and Spices,320.745697897,21900.0,41700.0,4800.0
627,"Coriander, leaf, raw",Herbs and Spices,21.988527725,2100.0,900.0,500.0
628,"Spices, coriander leaf, dried",Herbs and Spices,279.0,21930.0,52100.0,4780.0
629,"Spices, coriander seed",Herbs and Spices,298.0,12370.0,54990.0,17770.0
